"gene","statistic","p.value","p_adj"
"POGLUT1",0.325451499604159,4.61006875859133e-06,0.000188810623104061
"INO80",0.325385015768041,4.63195636710579e-06,0.000188878639982681
"MARS1",0.325239801073364,4.68010738634661e-06,0.000190426330168648
"BCO1",0.325014105945492,4.75588967992474e-06,0.000193089121004944
"ARHGEF28",0.324674688466367,4.87205549622896e-06,0.000197037471504746
"NPAS2",0.32465719272002,4.87811589397834e-06,0.000197037471504746
"LHX6",0.324398255674089,4.96865140489541e-06,0.000199476421327257
"ZNF71",0.324375511203839,4.97667965831484e-06,0.000199476421327257
"KRT14",0.324373761629204,4.97729772641366e-06,0.000199476421327257
"LRRC55",0.324275785449663,5.01202615524666e-06,0.00020043811664965
"KCNC1",0.324055339045695,5.09100862093314e-06,0.00020316170300117
"RSBN1L",0.323915373074921,5.14176831432847e-06,0.000204749818845199
"ZDBF2",0.323805149872937,5.1820795322977e-06,0.000205552305327809
"ZNF774",0.323798151574398,5.18464908317042e-06,0.000205552305327809
"CYP3A5",0.323770158380244,5.19493939359208e-06,0.000205552305327809
"DNAJC17",0.323638940282644,5.24343435184205e-06,0.000206903024802614
"TPTE",0.323617945387028,5.25123333457051e-06,0.000206903024802614
"OR51M1",0.323535715379198,5.28188556112565e-06,0.000207672620504385
"SOX7",0.323203296198612,5.40753952316618e-06,0.000211721610345182
"FAM78B",0.322953107025854,5.50397749704724e-06,0.00021491924568162
"ALG1L2",0.322928612980969,5.51350625551126e-06,0.00021491924568162
"LIMK1",0.322902369361449,5.52373302244472e-06,0.00021491924568162
"AKR1C1",0.322806142756542,5.56138549369218e-06,0.000215934377297703
"CELF2",0.322601442524286,5.64229481705814e-06,0.000218621365152236
"HYKK",0.322569950180862,5.65484117418661e-06,0.000218653858735215
"MTTP",0.322316261858835,5.7568796705034e-06,0.000221736075680372
"ECRG4",0.322312762709566,5.75829924528701e-06,0.000221736075680372
"TXNDC2",0.322246278873449,5.78533439679848e-06,0.00022231873496833
"VARS2",0.321973345230441,5.89758888245959e-06,0.000226167084124877
"EVX2",0.321873619476265,5.93911837305535e-06,0.000226828169192601
"AKAP3",0.321831629685033,5.95668740181815e-06,0.00022690732963573
"NAALAD2",0.321810634789417,5.96549040753605e-06,0.00022690732963573
"APOL4",0.321724905632318,6.0015643553661e-06,0.000227815479473206
"OR51E1",0.321677667117182,6.02153023030504e-06,0.000228109733430379
"CCDC15",0.321147546002878,6.24995939074873e-06,0.000234944142271585
"JRK",0.321142297278974,6.25226165715238e-06,0.000234944142271585
