ROI_ID,Scan Name,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,GeoMx_ROI_ID,Scan_ID,disease_status,pathology,region,celltype,rel_abundance
2534_D_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 008,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Microglia2,0.01744585
2534_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0072020474
2534_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0074185166
2534_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.008146068
2534_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.016032998
2534_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.0050068665
2534_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.00905923
2534_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.02293775
2534_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.021414777
2534_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.00856885
2534_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.01940133
2534_F_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.0063844505
2845_A_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.01910374
2845_A_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.0046058865
2845_A_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.008196245
2845_A_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.006970083
2845_A_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.013592934
2845_A_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.0075298343
2845_A_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.0026256572
2845_A_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 008,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.0029786606
2845_A_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A 009,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.006171081
2845_A_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.0020421022
2845_A_011,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.003892225
2845_A_012,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_A3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,Microglia2,0.009779233
2845_B_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Microglia2,0.0044771596
2845_B_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Microglia2,0.0048527615
2845_B_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B1,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Microglia2,0.005068728
2845_B_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B2,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Microglia2,0.005353458
2845_B_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_B3,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,Microglia2,0.0065834173
2845_C_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0040283003
2845_C_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 002,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Microglia2,0.009800551
2845_C_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 003,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Microglia2,0.008946361
2845_C_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 004,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Microglia2,0.031487387
2845_C_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 005,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0039159874
2845_C_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 006,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0034986935
2845_C_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_C 007,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0061253174
2845_D_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0074501676
2845_D_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0057209195
2845_D_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0047452496
2845_D_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0056180414
2845_D_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0040846644
2845_D_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0072239144
2845_D_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Microglia2,0.008206825
2845_D_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Microglia2,0.00472795
2845_D_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_D 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,Microglia2,0.00341675
2845_E_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0059522465
2845_E_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.002318121
2845_E_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.008968102
2845_E_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0039305454
2845_E_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.016163234
2845_E_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0052194134
2845_E_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0045862934
2845_E_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_E 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.012937785
2845_F_001,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.0058543114
2845_F_002,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 002,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.037696835
2845_F_003,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 003,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.0074008815
2845_F_004,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 004,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.0040126755
2845_F_005,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 005,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.005942127
2845_F_006,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 006,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.0074550244
2845_F_007,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 007,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.002676668
2845_F_008,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 008,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.0069431476
2845_F_009,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 009,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.0030640524
2845_F_010,BRC 2845 BRC 2497,Full ROI,,,HW0110125,2845_F 010,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.005352222
2509_A_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,Microglia2,0.009986155
2509_A_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,Microglia2,0.015444718
2509_A_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_A 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,Microglia2,0.002388393
2509_C_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0020514438
2509_C_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0034208077
2509_C_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.011707883
2509_C_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.005571706
2509_C_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.02492757
2509_C_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.006975723
2509_C_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.003036435
2509_D_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.014797245
2509_D_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0037584612
2509_D_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.007600796
2509_D_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.009946336
2509_D_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.013990869
2509_D_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.015744057
2509_D_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_D 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.012294536
2509_E_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0065070423
2509_E_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0065460876
2509_E_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0062706782
2509_E_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0038469366
2509_E_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_E 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,Microglia2,0.0067989407
2509_F_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.0041060974
2509_F_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.01586626
2509_F_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.006119576
2509_F_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.013160441
2509_F_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.002549774
2509_F_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 006,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.004715308
2509_F_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2509_F 007,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.004798964
2613_B_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Microglia2,0.006417133
2613_B_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Microglia2,0.0065253177
2613_B_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Microglia2,0.020441674
2613_B_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Microglia2,0.0060309316
2613_B_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Microglia2,0.011807151
2613_B_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_B 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,Microglia2,0.007902478
2613_C_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0023601148
2613_C_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 002,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.00689924
2613_C_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 003,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.004802435
2613_C_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 004,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0043127188
2613_C_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 005,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0051123104
2613_C_006,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 006,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.0036908786
2613_C_007,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_C 007,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,Microglia2,0.01368663
2613_D_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.00980396
2613_D_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0075960597
2613_D_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.008582809
2613_D_004,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 004,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0057014064
2613_D_005,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_D 005,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,Microglia2,0.0046716076
2613_F_001,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_F,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.005219716
2613_F_002,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_F 002,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.002253142
2613_F_003,BRC 2613 BRC 2509,Full ROI,,,HW0110125,2613_F 003,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.003945317
2495_A_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_A,BRC 2495 BRC 2052,AD-CAA,Amyloid,Arteries,Microglia2,0.011981956
2495_B_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_B,BRC 2495 BRC 2052,AD-CAA,Amyloid,Capillaries,Microglia2,0.010647765
2495_C_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_C,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,Microglia2,0.008263079
2495_C_002,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_C 002,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,Microglia2,0.006248244
2495_C_003,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_C 003,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,Microglia2,0.022348288
2495_F_001,BRC 2495 BRC 2052,Full ROI,,,HW0110125,2495_F,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,Microglia2,0.008930697
2534_A_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.014795398
2534_A_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.009624886
2534_A_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.0077049225
2534_A_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.009072936
2534_A_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.0111245215
2534_A_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.008815579
2534_A_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.0070476667
2534_A_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.0070033437
2534_A_009,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 009,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.0009883664
2534_A_010,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_A 010,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,Microglia3,0.008639697
2534_B_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_B,BRC 2534 BRC 2732,AD-CAA,Amyloid,Capillaries,Microglia3,0.007208593
2534_C_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Microglia3,0.008249066
2534_C_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 002,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Microglia3,0.009229451
2534_C_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 003,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Microglia3,0.006839728
2534_C_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 004,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Microglia3,0.010430662
2534_C_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 005,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Microglia3,0.010473616
2534_C_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 006,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Microglia3,0.014533104
2534_C_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 007,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Microglia3,0.009227095
2534_C_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_C 008,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,Microglia3,0.010221991
2534_D_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Microglia3,0.0043309396
2534_D_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Microglia3,0.004772547
2534_D_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Microglia3,0.0021153584
2534_D_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Microglia3,0.00630593
2534_D_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Microglia3,0.0068208696
2534_D_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Microglia3,0.0062720203
2534_D_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Microglia3,0.009203341
2534_D_008,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_D 008,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,Microglia3,0.010202866
2534_E_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Microglia3,0.0069104396
2534_E_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Microglia3,0.005148981
2534_E_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Microglia3,0.009559813
2534_E_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_E 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,Microglia3,0.0040972647
2534_F_001,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia3,0.00641304
2534_F_002,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 002,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia3,0.0055324347
2534_F_003,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 003,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia3,0.0045786384
2534_F_004,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 004,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia3,0.010194076
2534_F_005,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 005,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia3,0.004923368
2534_F_006,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 006,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia3,0.005443956
2534_F_007,BRC 2534 BRC 2732,Full ROI,,,HW0110125,2534_F 007,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,Microglia3,0.009090417
