gene,panel,category,headline,source,agora_id,ensembl_gene_id,total_nominations,initial_nomination,nominating_teams,cohort_studies,input_data,programs,pharos_class
MANF,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792af,ENSG00000145050,1,2020,ASU,ROSMAP,Genetics; Protein; RNA,AMP-AD,Tbio
MAOB,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79100,ENSG00000069535,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tclin
MAP1B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79234,ENSG00000131711,1,2019,Chang Lab,Kronos; MSBB; Mayo; ROSMAP; Rush,Genetics; Protein; RNA,Community,Tchem
MAP2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79117,ENSG00000078018,1,2019,Chang Lab,Kronos; MSBB; ROSMAP; Rush,Genetics; Protein; RNA,Community,Tchem
MAP4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790e5,ENSG00000047849,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
MAP7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79256,ENSG00000135525,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
MAPK1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79143,ENSG00000100030,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tchem
MAPK9,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790e8,ENSG00000050748,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tchem
MARK4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790be,ENSG00000007047,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
MBD3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7910b,ENSG00000071655,1,2018,Mayo-UFL-ISB,APP Mice,Protein,AMP-AD,Tbio
MBP,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79438,ENSG00000197971,1,2023,Mayo-UFL-ISB,GSE197305; MC-CAA; Mayo; ROSMAP,Protein; RNA,AMP-AD,Tbio
MDH1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790cb,ENSG00000014641,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tchem
MDH2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792be,ENSG00000146701,1,2019,Chang Lab,Kronos; MSBB; Mayo; Rush,Genetics; Protein; RNA,Community,Tchem
MFF,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79381,ENSG00000168958,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
MFNG,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79144,ENSG00000100060,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tbio
MGST3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7929c,ENSG00000143198,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
MITF,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79413,ENSG00000187098,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tchem
MKNK1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79119,ENSG00000079277,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tchem
MMP17,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79441,ENSG00000198598,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
MNDA,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7933c,ENSG00000163563,1,2023,MSSM - Roussos Lab,FreshMicro,RNA,AMP-AD,Tbio
MOG,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79453,ENSG00000204655,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
MRPL1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7938b,ENSG00000169288,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPL11,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793bd,ENSG00000174547,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPL12,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79479,ENSG00000262814,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPL14,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793e2,ENSG00000180992,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL15,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79274,ENSG00000137547,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL16,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79363,ENSG00000166902,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL17,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7930e,ENSG00000158042,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL30,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79404,ENSG00000185414,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL39,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792fa,ENSG00000154719,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPL40,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79407,ENSG00000185608,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPL43,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790ee,ENSG00000055950,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPL44,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7925a,ENSG00000135900,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPL46,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79475,ENSG00000259494,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL48,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793c7,ENSG00000175581,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL49,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792d6,ENSG00000149792,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPL50,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79269,ENSG00000136897,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL53,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79454,ENSG00000204822,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL57,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793b3,ENSG00000173141,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPL58,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79371,ENSG00000167862,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPS15,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791d3,ENSG00000116898,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tdark
MRPS16,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793e9,ENSG00000182180,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPS18B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79452,ENSG00000204568,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPS2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791f4,ENSG00000122140,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPS22,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793c2,ENSG00000175110,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MRPS23,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793e4,ENSG00000181610,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
MS4A2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792d2,ENSG00000149534,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
MS4A7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79367,ENSG00000166927,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tdark
MT1G,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7920d,ENSG00000125144,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
MTHFD1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79150,ENSG00000100714,1,2023,Duke,NA,Genetics; Metabolomics; Phenomics; Protein; RNA,AMP-AD,Tchem
MTMR10,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79364,ENSG00000166912,1,2019,Chang Lab,Kronos; ROSMAP,Genetics; RNA,Community,Tdark
MT-ND3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79448,ENSG00000198840,1,2020,ASU,ROSMAP,Genetics; Protein; RNA,AMP-AD,Tclin
MTSS2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7923b,ENSG00000132613,1,2023,Emory,https://doi.org/10.1038/s41588-018-0311-9; https://doi.org/10.1038/s41588-019-0358-2,Genetics; Protein,AMP-AD,Tbio
MYO1D,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793ce,ENSG00000176658,1,2019,Chang Lab,Kronos; MSBB,Genetics; Protein; RNA,Community,Tbio
MYO1E,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7930c,ENSG00000157483,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
MYO1F,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79299,ENSG00000142347,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tbio
MYRF,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7920a,ENSG00000124920,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
N4BP3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792b9,ENSG00000145911,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tdark
NBAS,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792e8,ENSG00000151779,1,2020,ASU,ROSMAP,Genetics; Protein; RNA,AMP-AD,Tbio
NCKAP1L,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791ff,ENSG00000123338,1,2022,IUSM-Purdue,ABA; GSE33000; GSE44772; GSE48350; GSE5281; MSBB; Mayo; ROSMAP,RNA,TREAT-AD,Tbio
NCKAP5,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793d1,ENSG00000176771,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
NDUFA11,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793c0,ENSG00000174886,1,2019,Chang Lab,MSBB,Genetics; Protein,Community,Tclin
NDUFA13,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7940b,ENSG00000186010,1,2019,Chang Lab,MSBB; Mayo; ROSMAP,Genetics; Protein; RNA,Community,Tclin
NDUFA9,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79282,ENSG00000139180,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tclin
NDUFS6,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792b4,ENSG00000145494,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tclin
NDUFS7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791c2,ENSG00000115286,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tclin
NECTIN2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79222,ENSG00000130202,1,2020,Duke BARU,Cardiovascular Health Study; Framingham Heart Study; Health and Retirement Study; Late Onset Alzheimer's Disease Family Study,Genetics,Community,Tbio
NEDD9,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791a8,ENSG00000111859,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
NEFL,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7947d,ENSG00000277586,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
NEK7,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792e6,ENSG00000151414,1,2026,IUSM-Purdue,GSE15222; GSE33000; GSE48350; GSE5281; GSE84422; MSBB; Mayo Clinic; ROSMAP,Protein; RNA,TREAT-AD,Tchem
NEUROD6,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7934a,ENSG00000164600,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
NFKBIA,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79151,ENSG00000100906,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tchem
NFKBIZ,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792ad,ENSG00000144802,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
NFS1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79469,ENSG00000244005,1,2018,Columbia-Rush,ROSMAP,Clinical; Protein,AMP-AD,Tbio
NGFR,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790f4,ENSG00000064300,1,2021,Longo Lab,AD Mouse Models; MSBB; ROSMAP,Genetics; Protein; RNA,Community,Tclin
NHSL1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79257,ENSG00000135540,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tdark
NIPSNAP2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792bd,ENSG00000146729,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
NKAIN2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7941e,ENSG00000188580,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tbio
NLK,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7912a,ENSG00000087095,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tchem
NLRP3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7932a,ENSG00000162711,1,2026,IUSM-Purdue,GSE15222; GSE33000; GSE48350; GSE5281; GSE84422; MSBB; Mayo Clinic; ROSMAP,Protein; RNA,TREAT-AD,NA
NMNAT2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7930b,ENSG00000157064,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
NPC1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79294,ENSG00000141458,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tchem
NPM3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79187,ENSG00000107833,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tbio
NQO2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79208,ENSG00000124588,1,2026,IUSM-Purdue,NA,Genetics; Protein; RNA,TREAT-AD,Tchem
NR1H2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79231,ENSG00000131408,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
NR1H3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790d9,ENSG00000025434,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
NR1H4,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790ca,ENSG00000012504,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tclin
NR3C1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791b5,ENSG00000113580,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tclin
NR5A2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b791d4,ENSG00000116833,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
NRG1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7930a,ENSG00000157168,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tbio
NSF,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79112,ENSG00000073969,1,2019,Chang Lab,Kronos; MSBB; Mayo; ROSMAP; Rush,Genetics; Protein; RNA,Community,Tbio
NTRK2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792c8,ENSG00000148053,1,2023,Longo Lab,https://doi.org/10.1002/ajmg.b.30607; https://doi.org/10.1016/j.celrep.2020.107908; https://doi.org/10.1016/j.nbd.2019.104540; https://doi.org/10.1016/j.neulet.2013.06.061; https://doi.org/10.1038/tp.2015.55; https://doi.org/10.3233/jad-2008-15105,Genetics; Phenomics; Protein; RNA,Community,Tclin
NUAK2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79338,ENSG00000163545,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tchem
NUMA1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79270,ENSG00000137497,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
NUPR1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793cb,ENSG00000176046,1,2018,Columbia-Rush,ROSMAP,Clinical; Genetics; Protein; RNA,AMP-AD,Tbio
NXPH2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792a6,ENSG00000144227,1,2023,Emory,syn20933797; syn52525880,Protein,AMP-AD,Tdark
NYAP1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79365,ENSG00000166924,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tdark
OPALIN,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79431,ENSG00000197430,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tdark
OR2B2,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79377,ENSG00000168131,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tdark
OSBPL3,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79106,ENSG00000070882,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
OXR1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7934f,ENSG00000164830,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
P2RY12,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7938a,ENSG00000169313,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tclin
P2RY13,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793e5,ENSG00000181631,1,2018,Mayo-UFL-ISB,Mayo,RNA,AMP-AD,Tchem
PACSIN1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79206,ENSG00000124507,1,2018,Emory,ACT; BLSA; Banner,Protein,AMP-AD,Tbio
PALLD,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7921f,ENSG00000129116,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tbio
PAPOLA,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79133,ENSG00000090060,1,2019,Chang Lab,Mayo; ROSMAP; Rush,Genetics; RNA,Community,Tbio
PAQR9,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7941b,ENSG00000188582,1,2023,Duke,ADNI; AIBL,Genetics; Metabolomics,AMP-AD,Tdark
PARP8,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b792e9,ENSG00000151883,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
PARP9,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7927e,ENSG00000138496,1,2018,MSSM - Zhang Lab,MSBB,Genetics; RNA,AMP-AD,Tbio
PAX6,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b790c0,ENSG00000007372,1,2018,Duke,ADNI,Genetics; Metabolomics,AMP-AD,Tbio
PCDHA6,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79124,ENSG00000081842,1,2023,MSSM - Zhang Lab,MSBB,Protein,AMP-AD,Tdark
PCED1B,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b793dd,ENSG00000179715,1,2023,ASU,VirusResilience,RNA,AMP-AD,Tdark
PCLO,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b7940f,ENSG00000186472,1,2023,MSSM - Roussos Lab,HBI_scRNAseq,RNA,AMP-AD,Tbio
PCM1,AGORA_Wall_of_Targets,AGORA nominated target,FALSE,AGORA AD Knowledge Portal,6a4fe61059f5a283d2b79118,ENSG00000078674,1,2023,Duke,NA,Genetics; Metabolomics; Phenomics; Protein; RNA,AMP-AD,Tbio
