"gene","statistic","p.value","p_adj"
"DST",-0.205525156696278,0.00444523126272153,0.0152272815595355
"CANX",-0.205920560563713,0.00436780197680687,0.0150365105472525
"RPS14",-0.205943305033964,0.00436338519128393,0.0150268452576837
"DDX17",-0.205952052907137,0.00436168749732359,0.0150237690335698
"NDUFA12",-0.206018536743254,0.00434880442225885,0.0149932197508042
"OSBPL2",-0.206097267601814,0.00433359241255223,0.0149624361437907
"ELOVL5",-0.206347456774572,0.00428556917253232,0.0148409586252946
"PABPC1",-0.206415690185324,0.00427255527458978,0.0148096218092499
"CTNNA3",-0.206469926998998,0.00426223626572723,0.0147875765370094
"FBXO24",-0.206581899775617,0.0042410033993811,0.0147275900868058
"PSEN1",-0.20693531385182,0.00417460992039719,0.0145620124903507
"DDX18",-0.207300974950465,0.00410690167190194,0.0143930372723664
"SS18",-0.207334216868524,0.00410079566702213,0.0143770339548161
"FAM102A",-0.207582656466647,0.00405541948409376,0.0142393333869026
"PEX3",-0.207633394131052,0.00404620829952872,0.0142123351893922
"STMN1",-0.207652639452033,0.0040427193329568,0.0142080967749908
"HNRNPL",-0.207755864355479,0.00402405197561576,0.0141504791369987
"RPL21",-0.208105779282412,0.00396134894421141,0.0139985152094782
"COX6C",-0.208242246103916,0.00393713428080062,0.0139313982243714
"HSPB8",-0.208282486320513,0.00393001956083118,0.0139114945637004
"BTBD1",-0.208308729940033,0.00392538576847246,0.0139003611323458
"LRRC8D",-0.208737375725527,0.00385039406295651,0.0137023550914207
"CRKL",-0.209106535973441,0.00378684686651228,0.0135225912196909
"FIZ1",-0.210016314783468,0.00363425476180337,0.0130903263127174
"EIF4A1",-0.210103793515202,0.00361987879097896,0.0130486115229344
"RETREG1",-0.21011079181374,0.00361873093261642,0.0130486115229344
"SLC2A5",-0.210301495448919,0.00358757791539074,0.0129672160146773
"RAP1A",-0.210322490344535,0.00358416305490335,0.0129573808001113
"NDUFV2",-0.210343485240151,0.00358075112765785,0.0129500596553327
"TMEM250",-0.21060942058462,0.00353778634162046,0.0128389739817116
"PTP4A2",-0.210747636980759,0.00351564020649116,0.0127863868542218
"ABCA2",-0.210773880600279,0.00351144940689538,0.0127761210058792
"PTP4A3",-0.210829866988588,0.00350252410164413,0.0127560725667523
"AGT",-0.210982079981804,0.00347836185526593,0.0126853907457423
"NCAM2",-0.211102800631596,0.00345930580548276,0.0126331629298389
"HDLBP",-0.211340742781911,0.00342202179451224,0.012523942589518
"YBX1",-0.2115017036483,0.00339700642738154,0.0124563438146538
"FOLH1",-0.21152794726782,0.00339294352991741,0.0124467910753757
"GJB1",-0.211881361344023,0.003338655716667,0.012298369657687
"SLC11A2",-0.211965340926487,0.00332587158132364,0.0122667739554687
"UBE2E1",-0.212136799240685,0.00329990786677283,0.0122081483297663
"ANXA7",-0.212509458637869,0.00324410707952184,0.012061904005007
"TASOR2",-0.213354503186413,0.00312071966014571,0.011715087512137
"AQP1",-0.213450729791319,0.00310694193964325,0.0116798002545848
"COL9A2",-0.214014092823682,0.003027377757688,0.0114707459936257
"SPOCK3",-0.214428742012098,0.00296999939421334,0.0113037922735538
"C1QB",-0.214475980527234,0.00296352546710955,0.0112906572059849
"PANK3",-0.214803150983917,0.00291903698150142,0.0111552966373072
"EML2",-0.215665691278808,0.00280463265027986,0.0108728668454368
"MEAF6",-0.216132827706264,0.00274438349586788,0.0106868444889134
"ABHD16A",-0.216241301333613,0.00273056193915983,0.0106552391925928
"RPS13",-0.216267544953133,0.00272722750591834,0.010644451598857
"PMP2",-0.216295538147288,0.00272367484504738,0.0106372545809504
"ADD3",-0.216370769856579,0.00271414784273181,0.0106133637166791
"MARCHF6",-0.216472245185389,0.00270134531332969,0.0105765880653554
"RBX1",-0.216605212857624,0.0026846524456071,0.010531100414652
"C4orf3",-0.216727683082051,0.00266936022218804,0.0104865316595675
"FRYL",-0.216843155007939,0.00265501421572059,0.0104472604262985
"EID1",-0.216900890970883,0.00264786745855558,0.0104240245902159
"TMA7",-0.216949879060653,0.002641817227108,0.0104111792642897
"ACSF2",-0.216991868851885,0.0026366412943913,0.0103951684217969
"ZNF574",-0.217193069934872,0.00261196731503975,0.010326228106622
"ELAVL3",-0.217341783778819,0.00259386481960942,0.0102611775833564
"FAU",-0.217383773570051,0.00258877416814816,0.0102453796067673
"KAT7",-0.217450257406168,0.00258073250037497,0.0102200509281177
"NUMA1",-0.217752933817965,0.00254440738569104,0.0101212678030172
"CPQ",-0.218461511545006,0.00246117613309312,0.0098489233901108
"FAHD2B",-0.218694204971416,0.00243438730315951,0.00975844972608008
"ATP5F1A",-0.218848167539267,0.00241680817246304,0.00971153236327538
"FBXW4",-0.219131598630083,0.00238474768920003,0.00964433690851013
"RPS6",-0.219492011004824,0.00234453738789479,0.00951261791360484
"HDGF",-0.219502508452632,0.0023433754993658,0.00950996975796514
"SDF4",-0.220237329799193,0.00226333128006231,0.00927583387896505
"CD63",-0.220272321291886,0.00225958237605104,0.00927064157625861
"MRPL10",-0.22077619878667,0.00220622029450328,0.00910571717572227
"NTRK2",-0.22090741688427,0.00219251324643919,0.00906918657596861
"KCNK13",-0.220970401571118,0.00218596140620839,0.00905210980539864
"DHCR24",-0.220972151145753,0.00218577966503684,0.00905210980539864
"TENT5B",-0.221005393063811,0.00218232919217638,0.00904709877759959
"WNT3",-0.221264330109742,0.00215562091127489,0.00896623076591755
"ATP6V0B",-0.221560008223001,0.00212548670832792,0.00887647356098665
"OCIAD1",-0.221570505670809,0.0021244239332777,0.00887401954325525
"RPS17",-0.221736715261102,0.00210766095431408,0.00883363464604347
"SLCO3A1",-0.221803199097219,0.0021009895225879,0.0088096273740125
"PSAT1",-0.221923919747011,0.00208892470161689,0.00877282611364899
"PRMT8",-0.221923919747011,0.00208892470161689,0.00877282611364899
"NPIPB6",-0.221925669321646,0.00208875031349071,0.00877282611364899
"DRD4",-0.222319323614446,0.00204984808080956,0.00865151700727669
