"contrast","odds.ratio","SE","df","asymp.LCL","asymp.UCL","null","z.ratio","p.value","celltype","region","p_adj"
"Amyloid_effect",0.980545491912663,0.308509177521606,Inf,0.529241724767822,1.81669248042006,1,-0.0624423235568704,0.950210591374336,"Oligodendrocytes7","Capillaries",0.950210591374336
"Amyloid_effect",0.925892441719299,0.186096233347057,Inf,0.624419588684212,1.37291787312341,1,-0.383087441447632,0.701654930943051,"Oligodendrocytes8","Capillaries",0.884970702692789
"Amyloid_effect",1.05230946168035,0.242831357989833,Inf,0.669452645496325,1.65412028855455,1,0.220953139959823,0.825128920072464,"OPC1","Capillaries",0.903712626746032
"Amyloid_effect",1.16462575343503,0.235224092324223,Inf,0.783909324945855,1.73024239207486,1,0.754551639812408,0.450518049718953,"OPC2","Capillaries",0.668510654421672
"Amyloid_effect",1.15511122482589,0.24281624714268,Inf,0.765054712233273,1.74403466887207,1,0.685963797589712,0.492735937794918,"OPC3","Capillaries",0.669233012098456
"Amyloid_effect",1.67525667013336,0.327570376316135,Inf,1.1419369820136,2.45765305356656,1,2.63874940460621,0.00832124665385388,"Pericytes","Capillaries",0.0478471682596598
"Amyloid_effect",1.93133541599368,0.281501708163913,Inf,1.45141250715034,2.56994925336213,1,4.51587862304738,6.30547749872331e-06,"SMC","Capillaries",0.000290051964941272
"Amyloid_effect",2.07318315116476,0.414938452430694,Inf,1.4004688089714,3.06903541923953,1,3.64277425427644,0.000269715364599552,"VLMC1","Capillaries",0.00413563559052647
"Amyloid_effect",1.32378729355527,0.291675287295286,Inf,0.859546957434121,2.03876330830094,1,1.27305295620068,0.202999250903036,"VLMC2","Capillaries",0.389081897564153
"Amyloid_effect",1.04119329187485,0.202280849016412,Inf,0.711478385430727,1.52370541852638,1,0.20778200133365,0.835399186764273,"Astrocytes1","Parenchyma",0.893682850957129
"Amyloid_effect",1.35277683377332,0.270205097619469,Inf,0.914547458058779,2.0009952964914,1,1.51275542781472,0.130341794491313,"Astrocytes2","Parenchyma",0.333095697033355
"Amyloid_effect",0.635018326701066,0.0887426254331091,Inf,0.482872455880551,0.835103080193031,1,-3.24942745601455,0.00115637568620862,"Astrocytes3","Parenchyma",0.0106386563131193
"Amyloid_effect",1.1540397312727,0.180274040588517,Inf,0.849676224028681,1.56742964401344,1,0.917146208427011,0.359066029917001,"Astrocytes4","Parenchyma",0.61924719576674
"Amyloid_effect",0.63749311634682,0.135414858894918,Inf,0.420402389374914,0.966686878240256,1,-2.1194640357305,0.0340512700348412,"Astrocytes5","Parenchyma",0.1423962201457
"Amyloid_effect",1.131261987329,0.175776438787807,Inf,0.834262615582362,1.53399380491505,1,0.793751738326587,0.427339973695728,"Endothelial","Parenchyma",0.640043108495649
"Amyloid_effect",1.30537086518153,0.260572425531377,Inf,0.88271556464992,1.93039883276621,1,1.33500162503692,0.181875814590199,"ExNeuron1","Parenchyma",0.363751629180398
