"region","celltype_1","celltype_2","r","p.value","p_adj","n"
"Parenchyma","Astrocytes5","InhNeuron3",0.0854866883051657,0.914513311694834,0.979174220020057,4
"Parenchyma","Astrocytes5","InhNeuron4",-0.0851579992662845,0.914842000733715,0.979174220020057,4
"Parenchyma","Astrocytes5","InhNeuron5",-0.568793399313294,0.431206600686706,0.852432039073204,4
"Parenchyma","Astrocytes5","Microglia1",-0.747035379054085,0.252964620945915,0.826123724439241,4
"Parenchyma","Astrocytes5","Microglia2",-0.975708028362571,0.0242919716374291,0.711437672114937,4
"Parenchyma","Astrocytes5","Microglia3",-0.886541854886785,0.113458145113214,0.743585953843347,4
"Parenchyma","Astrocytes5","Microglia4",-0.211268423265573,0.788731576734427,0.958142232300624,4
"Parenchyma","Astrocytes5","Microglia5",-0.217264143944906,0.782735856055094,0.954218623106033,4
"Parenchyma","Astrocytes5","Oligodendrocytes1",0.336859932516526,0.663140067483474,0.928101469378433,4
"Parenchyma","Astrocytes5","Oligodendrocytes2",-0.807494220984112,0.192505779015888,0.814210005134212,4
"Parenchyma","Astrocytes5","Oligodendrocytes3",-0.464694628762906,0.535305371237094,0.885049615384013,4
"Parenchyma","Astrocytes5","Oligodendrocytes4",-0.109770676571887,0.890229323428113,0.97138227802436,4
"Parenchyma","Astrocytes5","Oligodendrocytes5",0.333572394439904,0.666427605560096,0.928101469378433,4
"Parenchyma","Astrocytes5","Oligodendrocytes6",-0.368492518289652,0.631507481710348,0.92432711063372,4
"Parenchyma","Astrocytes5","Oligodendrocytes7",-0.0297838330537062,0.970216166946294,0.99333668360057,4
"Parenchyma","Astrocytes5","Oligodendrocytes8",-0.0825166009268075,0.917483399073193,0.980986898802432,4
"Parenchyma","Astrocytes5","OPC1",0.86363360862628,0.13636639137372,0.779774668904971,4
"Parenchyma","Astrocytes5","OPC2",0.715220296628474,0.284779703371526,0.826123724439241,4
"Parenchyma","Astrocytes5","OPC3",0.685363689139681,0.314636310860319,0.826652594676511,4
"Parenchyma","Astrocytes5","Pericytes",-0.861033543802597,0.138966456197403,0.783160231754989,4
"Parenchyma","Astrocytes5","SMC",-0.704205228902923,0.295794771097077,0.826628541225427,4
"Parenchyma","Astrocytes5","VLMC1",-0.987907640473006,0.0120923595269935,0.711437672114937,4
"Parenchyma","Astrocytes5","VLMC2",0.688872550516113,0.311127449483887,0.826628541225427,4
"Parenchyma","Endothelial","ExNeuron1",-0.702609559297812,0.297390440702188,0.826628541225427,4
"Parenchyma","Endothelial","ExNeuron10",0.509068018113352,0.490931981886648,0.878688357148268,4
"Parenchyma","Endothelial","ExNeuron11",0.167775306733452,0.832224693266548,0.961574292989214,4
"Parenchyma","Endothelial","ExNeuron12",-0.835765519250286,0.164234480749714,0.794426112542788,4
"Parenchyma","Endothelial","ExNeuron13",-0.40194507181629,0.59805492818371,0.917464102640085,4
"Parenchyma","Endothelial","ExNeuron14",-0.813183818972206,0.186816181027793,0.809015679346302,4
"Parenchyma","Endothelial","ExNeuron2",0.0135706045861057,0.986429395413894,0.997062864496247,4
"Parenchyma","Endothelial","ExNeuron3",-0.37950667646082,0.62049332353918,0.92432711063372,4
"Parenchyma","Endothelial","ExNeuron4",-0.359892732952838,0.640107267047162,0.926588841110227,4
"Parenchyma","Endothelial","ExNeuron5",-0.140612331549513,0.859387668450487,0.967252733847609,4
"Parenchyma","Endothelial","ExNeuron6",-0.503270984134016,0.496729015865984,0.880349091954763,4
"Parenchyma","Endothelial","ExNeuron7",-0.227160331200151,0.772839668799849,0.952601772557366,4
"Parenchyma","Endothelial","ExNeuron8",-0.938611937156682,0.0613880628433185,0.738468404773767,4
"Parenchyma","Endothelial","ExNeuron9",-0.794226024699851,0.205773975300149,0.821520343950709,4
"Parenchyma","Endothelial","Fibroblast",0.574036976936783,0.425963023063217,0.852432039073204,4
"Parenchyma","Endothelial","InhNeuron1",-0.345936871545871,0.654063128454129,0.928101469378433,4
"Parenchyma","Endothelial","InhNeuron2",-0.0677808303060844,0.932219169693915,0.985898291962383,4
"Parenchyma","Endothelial","InhNeuron3",-0.617619072527795,0.382380927472205,0.852432039073204,4
"Parenchyma","Endothelial","InhNeuron4",-0.612267944181588,0.387732055818412,0.852432039073204,4
"Parenchyma","Endothelial","InhNeuron5",0.0384788526789542,0.961521147321046,0.99333668360057,4
"Parenchyma","Endothelial","Microglia1",0.983065102139157,0.0169348978608434,0.711437672114937,4
"Parenchyma","Endothelial","Microglia2",0.784487936550347,0.215512063449653,0.826123724439241,4
"Parenchyma","Endothelial","Microglia3",0.684348370375358,0.315651629624642,0.826652594676511,4
"Parenchyma","Endothelial","Microglia4",0.79050652427213,0.20949347572787,0.823844642974055,4
"Parenchyma","Endothelial","Microglia5",0.764233774402064,0.235766225597936,0.826123724439241,4
"Parenchyma","Endothelial","Oligodendrocytes1",0.318255112432223,0.681744887567777,0.928428892937696,4
"Parenchyma","Endothelial","Oligodendrocytes2",0.216102014318349,0.783897985681651,0.954511076682952,4
"Parenchyma","Endothelial","Oligodendrocytes3",0.928684081649181,0.0713159183508192,0.740378053100563,4
"Parenchyma","Endothelial","Oligodendrocytes4",0.748635976365018,0.251364023634981,0.826123724439241,4
"Parenchyma","Endothelial","Oligodendrocytes5",0.256200745390542,0.743799254609458,0.946458639674577,4
"Parenchyma","Endothelial","Oligodendrocytes6",0.897780402960834,0.102219597039166,0.743585953843347,4
"Parenchyma","Endothelial","Oligodendrocytes7",0.689292066798336,0.310707933201664,0.826628541225427,4
"Parenchyma","Endothelial","Oligodendrocytes8",0.231152725987803,0.768847274012197,0.952601772557366,4
"Parenchyma","Endothelial","OPC1",-0.697206669992236,0.302793330007764,0.826628541225427,4
"Parenchyma","Endothelial","OPC2",-0.113759168300535,0.886240831699465,0.97138227802436,4
"Parenchyma","Endothelial","OPC3",-0.621193594782975,0.378806405217025,0.852432039073204,4
"Parenchyma","Endothelial","Pericytes",0.803661424385951,0.196338575614049,0.814210005134212,4
"Parenchyma","Endothelial","SMC",0.6467681596426,0.3532318403574,0.852432039073204,4
"Parenchyma","Endothelial","VLMC1",0.639305296063339,0.360694703936661,0.852432039073204,4
"Parenchyma","Endothelial","VLMC2",-0.0594386005221459,0.940561399477854,0.987811162726306,4
"Parenchyma","ExNeuron1","ExNeuron10",-0.824271587494829,0.175728412505171,0.794426112542788,4
"Parenchyma","ExNeuron1","ExNeuron11",-0.54601042052847,0.45398957947153,0.856576141536058,4
"Parenchyma","ExNeuron1","ExNeuron12",0.713808767336222,0.286191232663778,0.826123724439241,4
"Parenchyma","ExNeuron1","ExNeuron13",0.100974617755707,0.899025382244293,0.973710711288121,4
"Parenchyma","ExNeuron1","ExNeuron14",0.92848717759206,0.0715128224079395,0.740378053100563,4
"Parenchyma","ExNeuron1","ExNeuron2",-0.720641220141178,0.279358779858821,0.826123724439241,4
"Parenchyma","ExNeuron1","ExNeuron3",0.85884412151299,0.14115587848701,0.783160231754989,4
"Parenchyma","ExNeuron1","ExNeuron4",0.736959239441945,0.263040760558055,0.826123724439241,4
"Parenchyma","ExNeuron1","ExNeuron5",-0.394693593331651,0.605306406668349,0.91995907621401,4
"Parenchyma","ExNeuron1","ExNeuron6",0.0313005787515618,0.968699421248438,0.99333668360057,4
"Parenchyma","ExNeuron1","ExNeuron7",0.840473088576322,0.159526911423678,0.794426112542788,4
"Parenchyma","ExNeuron1","ExNeuron8",0.894215539260075,0.105784460739925,0.743585953843347,4
"Parenchyma","ExNeuron1","ExNeuron9",0.979915757390282,0.0200842426097178,0.711437672114937,4
"Parenchyma","ExNeuron1","Fibroblast",-0.760681121470281,0.239318878529719,0.826123724439241,4
"Parenchyma","ExNeuron1","InhNeuron1",-0.112252390682024,0.887747609317976,0.97138227802436,4
"Parenchyma","ExNeuron1","InhNeuron2",-0.188908624838068,0.811091375161932,0.959460176184437,4
"Parenchyma","ExNeuron1","InhNeuron3",0.774609844722063,0.225390155277937,0.826123724439241,4
"Parenchyma","ExNeuron1","InhNeuron4",0.334173795201579,0.665826204798421,0.928101469378433,4
"Parenchyma","ExNeuron1","InhNeuron5",-0.536077482573107,0.463922517426893,0.865055095362587,4
"Parenchyma","ExNeuron1","Microglia1",-0.820996174291721,0.179003825708279,0.794426112542788,4
"Parenchyma","ExNeuron1","Microglia2",-0.476894017823982,0.523105982176018,0.880349091954763,4
"Parenchyma","ExNeuron1","Microglia3",-0.865381369073724,0.134618630926276,0.778381469322321,4
"Parenchyma","ExNeuron1","Microglia4",-0.302102967707745,0.697897032292254,0.935652109355548,4
"Parenchyma","ExNeuron1","Microglia5",-0.760692675281214,0.239307324718786,0.826123724439241,4
"Parenchyma","ExNeuron1","Oligodendrocytes1",0.172375882959504,0.827624117040496,0.961574292989214,4
"Parenchyma","ExNeuron1","Oligodendrocytes2",-0.389845055154767,0.610154944845233,0.922199196792837,4
"Parenchyma","ExNeuron1","Oligodendrocytes3",-0.746745409233582,0.253254590766418,0.826123724439241,4
"Parenchyma","ExNeuron1","Oligodendrocytes4",-0.367082353559622,0.632917646440378,0.92432711063372,4
"Parenchyma","ExNeuron1","Oligodendrocytes5",-0.507594930293724,0.492405069706276,0.878688357148268,4
"Parenchyma","ExNeuron1","Oligodendrocytes6",-0.520154454074532,0.479845545925468,0.87159670120682,4
"Parenchyma","ExNeuron1","Oligodendrocytes7",-0.289528655407483,0.710471344592517,0.938724475201013,4
"Parenchyma","ExNeuron1","Oligodendrocytes8",0.529774206939412,0.470225793060588,0.865055095362587,4
"Parenchyma","ExNeuron1","OPC1",0.894290203796926,0.105709796203074,0.743585953843347,4
"Parenchyma","ExNeuron1","OPC2",0.421852928456836,0.578147071543164,0.915662867185568,4
"Parenchyma","ExNeuron1","OPC3",-0.024845936518937,0.975154063481063,0.99333668360057,4
"Parenchyma","ExNeuron1","Pericytes",-0.918467041339768,0.0815329586602324,0.743585953843347,4
"Parenchyma","ExNeuron1","SMC",-0.971885570074559,0.0281144299254406,0.711437672114937,4
"Parenchyma","ExNeuron1","VLMC1",-0.591930488264304,0.408069511735696,0.852432039073204,4
"Parenchyma","ExNeuron1","VLMC2",0.35471528245502,0.64528471754498,0.928101469378433,4
"Parenchyma","ExNeuron10","ExNeuron11",0.0445145070429535,0.955485492957046,0.991903194794928,4
"Parenchyma","ExNeuron10","ExNeuron12",-0.831753638610247,0.168246361389753,0.794426112542788,4
"Parenchyma","ExNeuron10","ExNeuron13",-0.527771856154723,0.472228143845277,0.865055095362587,4
"Parenchyma","ExNeuron10","ExNeuron14",-0.907369829447879,0.0926301705521208,0.743585953843347,4
"Parenchyma","ExNeuron10","ExNeuron2",0.680974946377599,0.319025053622401,0.826652594676511,4
"Parenchyma","ExNeuron10","ExNeuron3",-0.513556412085904,0.486443587914096,0.877195052576771,4
"Parenchyma","ExNeuron10","ExNeuron4",-0.273315835321776,0.726684164678224,0.942503897796945,4
"Parenchyma","ExNeuron10","ExNeuron5",-0.0107952540908157,0.989204745909184,0.997062864496247,4
"Parenchyma","ExNeuron10","ExNeuron6",-0.369512432780131,0.630487567219869,0.92432711063372,4
"Parenchyma","ExNeuron10","ExNeuron7",-0.642016899375188,0.357983100624812,0.852432039073204,4
"Parenchyma","ExNeuron10","ExNeuron8",-0.750396340614955,0.249603659385045,0.826123724439241,4
"Parenchyma","ExNeuron10","ExNeuron9",-0.718930244483062,0.281069755516937,0.826123724439241,4
"Parenchyma","ExNeuron10","Fibroblast",0.260931996574321,0.739068003425679,0.946090882810535,4
"Parenchyma","ExNeuron10","InhNeuron1",-0.29158772132509,0.70841227867491,0.938724475201013,4
"Parenchyma","ExNeuron10","InhNeuron2",-0.341039283750426,0.658960716249574,0.928101469378433,4
"Parenchyma","ExNeuron10","InhNeuron3",-0.976243043041434,0.0237569569585657,0.711437672114937,4
"Parenchyma","ExNeuron10","InhNeuron4",-0.657583107506513,0.342416892493487,0.850297051184037,4
"Parenchyma","ExNeuron10","InhNeuron5",0.0996703857944618,0.900329614205538,0.973710711288121,4
"Parenchyma","ExNeuron10","Microglia1",0.616201858074391,0.383798141925609,0.852432039073204,4
"Parenchyma","ExNeuron10","Microglia2",-0.0099402449439756,0.990059755056024,0.997062864496247,4
"Parenchyma","ExNeuron10","Microglia3",0.429818541497027,0.570181458502973,0.911621851037922,4
"Parenchyma","ExNeuron10","Microglia4",0.446862762389333,0.553137237610667,0.8945266264485,4
"Parenchyma","ExNeuron10","Microglia5",0.909187003517451,0.0908129964825491,0.743585953843347,4
"Parenchyma","ExNeuron10","Oligodendrocytes1",0.225033147349467,0.774966852650533,0.952601772557366,4
"Parenchyma","ExNeuron10","Oligodendrocytes2",-0.182110807685933,0.817889192314067,0.961574292989214,4
"Parenchyma","ExNeuron10","Oligodendrocytes3",0.752759063694618,0.247240936305382,0.826123724439241,4
"Parenchyma","ExNeuron10","Oligodendrocytes4",0.582714993609146,0.417285006390854,0.852432039073204,4
"Parenchyma","ExNeuron10","Oligodendrocytes5",0.906201397411656,0.0937986025883439,0.743585953843347,4
"Parenchyma","ExNeuron10","Oligodendrocytes6",0.584846811580412,0.415153188419588,0.852432039073204,4
"Parenchyma","ExNeuron10","Oligodendrocytes7",0.545416678712956,0.454583321287044,0.856576141536058,4
"Parenchyma","ExNeuron10","Oligodendrocytes8",-0.530279644119511,0.469720355880489,0.865055095362587,4
"Parenchyma","ExNeuron10","OPC1",-0.484009317748454,0.515990682251546,0.880349091954763,4
"Parenchyma","ExNeuron10","OPC2",0.111847952790862,0.888152047209138,0.97138227802436,4
