"gene","statistic","p.value","p_adj"
"ITIH3",0.352879581151832,5.92656745745963e-07,1.42634760097314e-05
"ERVV-2",0.352580403889304,6.06716015703922e-07,1.45643037394427e-05
"PRSS2",0.35249992345611,6.10552131635862e-07,1.46188097569633e-05
"PUS3",0.352157006827715,6.27158793064862e-07,1.49588986197693e-05
"RNASEL",0.352067778521347,6.3155020566613e-07,1.50444281135467e-05
"MYH2",0.35197505106571,6.36144972208738e-07,1.51345777082425e-05
"PPP1R3A",0.35189282105788,6.40246297307866e-07,1.52127733441752e-05
"ALDH3A1",0.351752855087107,6.47285471268276e-07,1.53604872444807e-05
"CXorf65",0.351415187182616,6.6457330642954e-07,1.57307618135337e-05
"CCDC178",0.351266473338669,6.7232632536087e-07,1.58941347499236e-05
"AFM",0.351145752688877,6.78683454498235e-07,1.60241367840822e-05
"C2orf83",0.350846575426349,6.94686656893815e-07,1.63812727325112e-05
"LHX4",0.350643624768728,7.05747266612843e-07,1.65792905047314e-05
"ALDH3B2",0.350302457714968,7.24720788078084e-07,1.70036249222943e-05
"COLEC10",0.349952542788035,7.44686703907975e-07,1.7430648787577e-05
"ETV2",0.3499507932134,7.44787841748044e-07,1.7430648787577e-05
"STAB2",0.349814326391896,7.52717162620838e-07,1.75941748799834e-05
"TMEM211",0.349429419972269,7.75518896546195e-07,1.80144165570855e-05
"TEKT2",0.349219471016109,7.88232864705231e-07,1.82870024611614e-05
"APOA1",0.349138990582915,7.93159156327682e-07,1.83784620391759e-05
"DMBT1",0.348719092670594,8.1934234883408e-07,1.89249899466679e-05
"ASB5",0.348712094372056,8.1978565361182e-07,1.89249899466679e-05
"OR51V1",0.348568629252013,8.28924059153116e-07,1.90652533605217e-05
"DSE",0.3483761760422,8.41335832702457e-07,1.93031793753699e-05
"WNT6",0.348243208369965,8.5001473111342e-07,1.94783743782506e-05
"NPR3",0.348075249205037,8.61099837232479e-07,1.97082114707767e-05
"LYPD2",0.348022761965997,8.64592159191164e-07,1.97639206426612e-05
"RHOXF1",0.347811063435202,8.78815675200552e-07,2.00400018926075e-05
"ESRRB",0.347762075345432,8.82138767227583e-07,2.00912483131004e-05
"MB21D2",0.347728833427373,8.84400554370697e-07,2.01182274706786e-05
"H3-5",0.34766409916589,8.88820993317603e-07,2.01941210225739e-05
"MED14OS",0.347648352994178,8.89899421802225e-07,2.01941210225739e-05
"RBMXL3",0.347623858949293,8.91579461739922e-07,2.02076917808917e-05
"APOL6",0.347601114479042,8.93142211079473e-07,2.02185744656003e-05
"KIF7",0.347583618732696,8.94346105898495e-07,2.02187162068182e-05
"ZNF763",0.347282691895533,9.1529728987826e-07,2.05791844380656e-05
"TENT5C",0.347254698701378,9.17269891694143e-07,2.05791844380656e-05
"LRRK1",0.347254698701378,9.17269891694143e-07,2.05791844380656e-05
"LPAR5",0.347245950828205,9.17887161967695e-07,2.05791844380656e-05
"TCF15",0.347216208059416,9.19988849723772e-07,2.06015728506489e-05
"XKRX",0.346764817803671,9.52454723037227e-07,2.12267833024382e-05
"SMPX",0.346631850131437,9.62225056906812e-07,2.13963428169502e-05
"MFSD2B",0.346630100556802,9.62354249637939e-07,2.13963428169502e-05
"AMELY",0.346591609914839,9.65200684037367e-07,2.14341117420712e-05
"ZXDB",0.346486635436759,9.73004607302005e-07,2.15817506484231e-05
"CTRB2",0.346211952219117,9.93710994598879e-07,2.19368162353767e-05
"TFPI",0.345697577276525,1.03362293606012e-06,2.2764082492758e-05
"KBTBD13",0.345585604499906,1.04251184387736e-06,2.29328047070124e-05
"NKAIN3",0.345461384700845,1.05245835803032e-06,2.30824271111143e-05
"MSMB",0.345454386402306,1.05302141243678e-06,2.30824271111143e-05
"SDR16C5",0.345335415327149,1.0626374500503e-06,2.32386616125754e-05
"PLEKHG7",0.345309171707629,1.06476989169817e-06,2.32580614004153e-05
"BLID",0.345123716796354,1.07995600328385e-06,2.35622176604312e-05
"CFAP52",0.345034488489986,1.08733598861468e-06,2.36955506690406e-05
"MTRNR2L4",0.344864779750423,1.10150549646615e-06,2.38928184111519e-05
"NLRP13",0.344796546339671,1.1072520497217e-06,2.39896047338775e-05
"KLK1",0.344644333346455,1.1201745834497e-06,2.4213403380216e-05
"FCN3",0.344618089726935,1.12241710645864e-06,2.42338287632619e-05
"ABI3BP",0.344591846107415,1.12466391428996e-06,2.42542993802301e-05
"GAS2L2",0.344374898852716,1.14340266578318e-06,2.45732890519754e-05
"GBP4",0.344273423523906,1.15226950934326e-06,2.47069866320261e-05
"SPACA3",0.344240181605847,1.15518840838531e-06,2.47411682511515e-05
"PAX8",0.34414745415021,1.16336794676937e-06,2.48878118830066e-05
"SIM1",0.343913011149164,1.18429556745284e-06,2.53065263360976e-05
"RAP2C",0.343764297305218,1.19775626705641e-06,2.55357260771067e-05
"DEFB130A",0.343676818573484,1.205742399097e-06,2.56610681958662e-05
"APOBEC3B",0.343669820274946,1.2063834801869e-06,2.56610681958662e-05
"HIGD2B",0.343582341543212,1.2144244898838e-06,2.58027210160066e-05
"PIWIL2",0.343547350050519,1.21765519337518e-06,2.58419640812215e-05
"TIGD4",0.343528104729538,1.21943557460131e-06,2.58503732023316e-05
"MICU2",0.343339150668994,1.23704811524466e-06,2.61643381656956e-05
"LIPI",0.343216680444567,1.24859302236501e-06,2.63435551349108e-05
"ABHD1",0.343204433422124,1.24975315107791e-06,2.63435551349108e-05
"PTAFR",0.343181688951874,1.25191040527506e-06,2.63592770337284e-05
"CCR6",0.343102958093313,1.25940529450777e-06,2.64574277617852e-05
"TIFA",0.342943746801559,1.27469266623334e-06,2.67184738884106e-05
"MIPOL1",0.342823026151767,1.28640204720112e-06,2.69035214261232e-05
"HSD17B6",0.342677811457089,1.30062324175669e-06,2.71705141644832e-05
"CD36",0.342656816561473,1.30269168776726e-06,2.71833183918898e-05
"DGKA",0.342522099314604,1.31603908835399e-06,2.74006087113702e-05
"CASZ1",0.342425872709697,1.32565272235207e-06,2.75393662320882e-05
"CHAT",0.342403128239447,1.32793480604256e-06,2.7556122708501e-05
"OR2T6",0.342131944171073,1.35543464200652e-06,2.80023201041081e-05
"STAP1",0.342033967991532,1.36550301214227e-06,2.81480510538289e-05
"IL1R2",0.342002475648108,1.36875439801884e-06,2.81839659728775e-05
"TRMT5",0.341902749893932,1.37909924742114e-06,2.83657021418912e-05
"HAS3",0.341727792430465,1.39742855797256e-06,2.87110844320084e-05
