"gene","statistic","p.value","p_adj"
"KNCN",0.0161267041950426,0.825217990159467,0.908445103696917
"KCNRG",0.0160707178067332,0.825815100920748,0.908822100311281
"EIF2B2",0.0160672186574639,0.825852423665814,0.908822100311281
"LARP1B",0.0160549716350212,0.825983056347373,0.908912300279492
"SAMD1",0.0160322271647706,0.826225672574828,0.9091257091267
"PPARG",0.0160129818437892,0.826430976086022,0.90919091125015
"CLCN5",0.0160129818437892,0.826430976086022,0.90919091125015
"EPHA3",0.0159919869481732,0.826654956977619,0.909350723126469
"TRABD2A",0.0159902373735386,0.826673622683722,0.909350723126469
"ACOT2",0.0159360005598639,0.827252307710622,0.90982651780246
"MTMR14",0.0159290022613252,0.82732698353147,0.909855066802127
"PM20D1",0.0158975099179012,0.827663043882024,0.910092417997651
"EYA4",0.0158940107686319,0.827700385854377,0.910092417997651
"POLK",0.0158817637461892,0.827831085799847,0.910141482215691
"PTTG1",0.0158765150222852,0.827887101510266,0.910149488333279
"MTRNR2L4",0.0158677671491119,0.827980462957384,0.910198547659786
"GPR148",0.0158590192759385,0.828073826815594,0.91020203679743
"LRRC39",0.0158555201266692,0.8281111730337,0.91020203679743
"GPCPD1",0.0158537705520345,0.828129846287317,0.91020203679743
"PVALEF",0.0158187790593412,0.828503331582301,0.910505367813997
"TRIM77",0.0157872867159172,0.828839501236705,0.910767623269988
"STK26",0.0157522952232239,0.829213059543628,0.91096371176687
"PLCD4",0.0157347994768772,0.829399853068267,0.91108225628279
"RAB25",0.0157120550066265,0.829642698951819,0.911158563828921
"AARD",0.0157050567080878,0.829717424011555,0.911158563828921
"TNFRSF10B",0.0156998079841838,0.829773468809141,0.911158563828921
"EFCAB10",0.0156980584095492,0.829792150599289,0.911158563828921
"PF4V1",0.0156805626632025,0.829978973749349,0.911269095458133
"RNF103",0.0156735643646638,0.830053705679957,0.911285026142047
"GNG8",0.0156700652153945,0.830091072217204,0.911285026142047
"CPNE7",0.0156578181929518,0.83022185809888,0.911375032143343
"CST7",0.0156455711705092,0.830352648646612,0.911411464362275
"FAM71F2",0.0156298249987972,0.830520814772901,0.911509414642733
"PLA2G12B",0.0156280754241625,0.830539500373494,0.911509414642733
"ADPGK",0.0156193275509892,0.830632929802053,0.911558385061884
"PNP",0.0156070805285465,0.830763734991836,0.911648364457813
"ARL2BP",0.0155773377597572,0.83108142409744,0.911930834211501
"ADAMTSL2",0.0155266000953518,0.831623427512909,0.91229856980915
"LHFPL3",0.0155231009460825,0.831660809989999,0.91229856980915
"PRR20A",0.0154898590280238,0.832015962352185,0.912473772286313
"TMEM14C",0.0154566171099651,0.832371148738438,0.912677339758571
"THBS1",0.0154548675353305,0.832389843699939,0.912677339758571
"C4orf46",0.0154531179606958,0.832408538755486,0.912677339758571
"C1orf162",0.0154496188114265,0.832445929148677,0.912677339758571
"CLN8",0.0153673888035971,0.833324711471574,0.913339594271948
"ZNF600",0.0153411451840771,0.833605217460194,0.913465710411977
"TREX1",0.0153376460348078,0.833642619846955,0.913465710411977
"SLC35G1",0.0152046783625731,0.835064186528582,0.914486850451964
"PRR7",0.0151959304893998,0.835157729450485,0.91452301655488
"LILRB2",0.0151924313401304,0.835195147267083,0.91452301655488
"TMEM201",0.0150962047352237,0.83622428196201,0.915220621772298
