"gene","statistic","p.value","p_adj"
"ACTL7A",0.298780983873296,2.82313126195599e-05,0.000919799157412504
"KIR3DL1",0.29875998897768,2.82696892458116e-05,0.000919799157412504
"KRTAP21-3",0.298649765775696,2.84719749678701e-05,0.000924769746956422
"CALHM1",0.298581532364944,2.85978826716516e-05,0.000926372875022793
"XIRP2",0.298569285342501,2.86205369933686e-05,0.000926372875022793
"OXER1",0.298401326177573,2.89329372894711e-05,0.000934864250550453
"UGT2A3",0.298203624243856,2.93047780505175e-05,0.000945243583543118
"ASAP2",0.297862457190096,2.99570680687882e-05,0.000961302754729705
"RAB3IP",0.297829215272037,3.00213511813466e-05,0.000961713129781868
"ADIPOQ",0.297690998875898,3.02900306766708e-05,0.000967875392043799
